Username,ID,ExperimentName,Session,Trial,Date,TimeDif,"Condition Number","Stimuli File","Order File","Condition Description","Condition Notes",Stimuli*Cue,Stimuli*Answer,Stimuli*Shuffle,"Stimuli*Stimuli Notes",Stimuli*Value,Procedure*Item,"Procedure*Trial Type","Procedure*Max Time","Procedure*Min Time",Procedure*Text,"Procedure*Procedure Notes",Procedure*Shuffle,"Procedure*Post 1 Item","Procedure*Post 1 Trial Type","Procedure*Post 1 Max Time","Procedure*Post 1 Min Time",Procedure*,"Procedure*Post 1 Text",Response*RT,Response*Response,Response*Accuracy,Response*RTfirst,Response*RTlast,Response*strictAcc,Response*lenientAcc,Response*focus,Response*post1_JOL,Response*post1_RT,Response*post1_RTfirst,Response*post1_RTlast,Response*Focus,Response*post1_Focus
w998018_HMP,h2nyo6nsot,Nick_Dissertation_EX2_EP,1,1,2022-04-22T21:21:07+00:00,5.7858719825745,14,Mixed_Stim.csv,JOLVersionB.csv,"JOL Mixed B","JOL Mixed B",,,,,,0,Instruct,-,5,"In this section, you will be presented with a series of word pairs.",Initial_Instruct,Instruct1,,No,,,,,5615,,,-1,-1,,,,,,,,1
w998018_HMP,h2nyo6nsot,Nick_Dissertation_EX2_EP,1,2,2022-04-22T21:21:15+00:00,8.0255529880524,14,Mixed_Stim.csv,JOLVersionB.csv,"JOL Mixed B","JOL Mixed B",,,,,,0,Instruct,-,5,"As you study, you will be asked to rate your ability to remember the second item in the pair if you were only shown the first at test, using a 0-100 scale.",,Instruct13,,No,,,,,7593,,,-1,-1,,,,,,,,1
w998018_HMP,h2nyo6nsot,Nick_Dissertation_EX2_EP,1,3,2022-04-22T21:21:25+00:00,10.610900878906,14,Mixed_Stim.csv,JOLVersionB.csv,"JOL Mixed B","JOL Mixed B",,,,,,0,Instruct,-,10,"For example, if you are given the pair CAT - DOG, a rating of 0 indicates that you would not remember DOG at test, while a rating of 100 indicates full certainty that you would remember the word DOG at test.",,Instruct14,,No,,,,,10504,,,-1,-1,,,,,,,,1
w998018_HMP,h2nyo6nsot,Nick_Dissertation_EX2_EP,1,4,2022-04-22T21:21:41+00:00,15.910290956497,14,Mixed_Stim.csv,JOLVersionB.csv,"JOL Mixed B","JOL Mixed B",,,,,,0,Instruct,-,15,"When making your ratings, it is criticial that you use the full range of the scale. You will be disqualified for only giving ratings of 0 or 100! Each word will be displayed on the computer screen for 4 seconds. You will then have 4 seconds to make your rating. The screen will automatically move to the next pair when time is up.",,Instruct15,,No,,,,,15789,,,-1,-1,,,,,,,,1
w998018_HMP,h2nyo6nsot,Nick_Dissertation_EX2_EP,1,5,2022-04-22T21:21:45+00:00,4.0450270175934,14,Mixed_Stim.csv,JOLVersionB.csv,"JOL Mixed B","JOL Mixed B",,,,,,0,Instruct,User,-,"You will now begin the study. Press Enter when you are ready to begin.",,Instruct16,,No,,,,,3821,,,-1,-1,,,,,,,,1
w998018_HMP,h2nyo6nsot,Nick_Dissertation_EX2_EP,1,6,2022-04-22T21:21:54+00:00,9.2728490829468,14,Mixed_Stim.csv,JOLVersionB.csv,"JOL Mixed B","JOL Mixed B",ICE,FROZEN,BUFFER3,Buffer,94,52,Study,4,4,,Study/JOL,BUFFER,52,JOL,5,5,,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",4007,,,-1,-1,,,,100,5002,3419,3964,1,1
w998018_HMP,h2nyo6nsot,Nick_Dissertation_EX2_EP,1,7,2022-04-22T21:22:04+00:00,9.2890410423279,14,Mixed_Stim.csv,JOLVersionB.csv,"JOL Mixed B","JOL Mixed B",SHRIMP,FISH,BUFFER3,Buffer,93,54,Study,4,4,,Study/JOL,BUFFER,54,JOL,5,5,,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",4001,,,-1,-1,,,,90,5002,2311,2583,1,1
w998018_HMP,h2nyo6nsot,Nick_Dissertation_EX2_EP,1,8,2022-04-22T21:22:13+00:00,9.2631599903107,14,Mixed_Stim.csv,JOLVersionB.csv,"JOL Mixed B","JOL Mixed B",NOODLE,STRING,BUFFER3,Buffer,92,53,Study,4,4,,Study/JOL,BUFFER,53,JOL,5,5,,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",4004,,,-1,-1,,,,15,5005,2435,2636,1,1
w998018_HMP,h2nyo6nsot,Nick_Dissertation_EX2_EP,1,9,2022-04-22T21:22:22+00:00,9.2614250183105,14,Mixed_Stim.csv,JOLVersionB.csv,"JOL Mixed B","JOL Mixed B",CARROT,POTATO,BUFFER3,Buffer,91,56,Study,4,4,,Study/JOL,BUFFER,56,JOL,5,5,,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",4002,,,-1,-1,,,,5,5003,1440,1440,1,1
w998018_HMP,h2nyo6nsot,Nick_Dissertation_EX2_EP,1,10,2022-04-22T21:22:32+00:00,9.2565178871155,14,Mixed_Stim.csv,JOLVersionB.csv,"JOL Mixed B","JOL Mixed B",CAMP,ADVENTURE,BUFFER3,Buffer,95,55,Study,4,4,,Study/JOL,BUFFER,55,JOL,5,5,,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",4005,,,-1,-1,,,,20,5007,465,783,1,1
w998018_HMP,h2nyo6nsot,Nick_Dissertation_EX2_EP,1,11,2022-04-22T21:22:41+00:00,9.2619960308075,14,Mixed_Stim.csv,JOLVersionB.csv,"JOL Mixed B","JOL Mixed B",Shell,SHAKE,Study2,U,163,94,Study,4,4,,Study/JOL,"Study Phase",94,JOL,5,5,,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",4008,,,-1,-1,,,,2,5005,599,599,1,1
w998018_HMP,h2nyo6nsot,Nick_Dissertation_EX2_EP,1,12,2022-04-22T21:22:50+00:00,9.2654519081116,14,Mixed_Stim.csv,JOLVersionB.csv,"JOL Mixed B","JOL Mixed B",CRACKLE,ABLE,Study2,U,162,69,Study,4,4,,Study/JOL,"Study Phase",69,JOL,5,5,,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",4005,,,-1,-1,,,,0,5009,436,436,1,1
w998018_HMP,h2nyo6nsot,Nick_Dissertation_EX2_EP,1,13,2022-04-22T21:22:59+00:00,9.2523150444031,14,Mixed_Stim.csv,JOLVersionB.csv,"JOL Mixed B","JOL Mixed B",WAY,OUT,Study1,F,16,23,Study,4,4,,Study/JOL,"Study Phase",23,JOL,5,5,,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",4005,,,-1,-1,,,,12,5003,1777,3669,1,1
w998018_HMP,h2nyo6nsot,Nick_Dissertation_EX2_EP,1,14,2022-04-22T21:23:09+00:00,9.2553231716156,14,Mixed_Stim.csv,JOLVersionB.csv,"JOL Mixed B","JOL Mixed B",EXTENSION,LONG,Study2,F,96,77,Study,4,4,,Study/JOL,"Study Phase",77,JOL,5,5,,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",4007,,,-1,-1,,,,70,5002,2886,3057,1,1
w998018_HMP,h2nyo6nsot,Nick_Dissertation_EX2_EP,1,15,2022-04-22T21:23:18+00:00,9.2797868251801,14,Mixed_Stim.csv,JOLVersionB.csv,"JOL Mixed B","JOL Mixed B",DETECTIVE,MYSTERY,Study2,F,100,70,Study,4,4,,Study/JOL,"Study Phase",70,JOL,5,5,,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",4006,,,-1,-1,,,,95,5005,714,795,1,1
w998018_HMP,h2nyo6nsot,Nick_Dissertation_EX2_EP,1,16,2022-04-22T21:23:27+00:00,9.2743990421295,14,Mixed_Stim.csv,JOLVersionB.csv,"JOL Mixed B","JOL Mixed B",MULE,DONKEY,Study2,F,108,71,Study,4,4,,Study/JOL,"Study Phase",71,JOL,5,5,,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",4006,,,-1,-1,,,,100,5002,482,876,1,1
w998018_HMP,h2nyo6nsot,Nick_Dissertation_EX2_EP,1,17,2022-04-22T21:23:37+00:00,10.153324127197,14,Mixed_Stim.csv,JOLVersionB.csv,"JOL Mixed B","JOL Mixed B",SCALP,HEAD,Study2,F,105,68,Study,4,4,,Study/JOL,"Study Phase",68,JOL,5,5,,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",4002,,,-1,-1,,,,95,5004,401,519,1,1
