Username,ID,ExperimentName,Session,Trial,Date,TimeDif,"Condition Number","Stimuli File","Order File","Condition Description","Condition Notes",Stimuli*Cue,Stimuli*Answer,Stimuli*Shuffle,"Stimuli*Stimuli Notes",Stimuli*Value,Procedure*Item,"Procedure*Trial Type","Procedure*Max Time","Procedure*Min Time",Procedure*Text,"Procedure*Procedure Notes",Procedure*Shuffle,"Procedure*Post 1 Item","Procedure*Post 1 Trial Type","Procedure*Post 1 Max Time","Procedure*Post 1 Min Time",Procedure*,"Procedure*Post 1 Text",Response*RT,Response*Response,Response*Accuracy,Response*RTfirst,Response*RTlast,Response*strictAcc,Response*lenientAcc,Response*focus,Response*post1_JOL,Response*post1_RT,Response*post1_RTfirst,Response*post1_RTlast,Response*Focus,Response*post1_Focus
w10118691,hm44cctjy6,Nick_Dissertation_EX2_EP,1,1,2022-01-24T04:04:51+00:00,7.2020637989044,14,Mixed_Stim.csv,JOLVersionB.csv,"JOL Mixed B","JOL Mixed B",,,,,,0,Instruct,-,5,"In this section, you will be presented with a series of word pairs.",Initial_Instruct,Instruct1,,No,,,,,7161,,,-1,-1,,,,,,,,1
w10118691,hm44cctjy6,Nick_Dissertation_EX2_EP,1,2,2022-01-24T04:04:59+00:00,7.6866641044617,14,Mixed_Stim.csv,JOLVersionB.csv,"JOL Mixed B","JOL Mixed B",,,,,,0,Instruct,-,5,"As you study, you will be asked to rate your ability to remember the second item in the pair if you were only shown the first at test, using a 0-100 scale.",,Instruct13,,No,,,,,7626,,,-1,-1,,,,,,,,1
w10118691,hm44cctjy6,Nick_Dissertation_EX2_EP,1,3,2022-01-24T04:05:10+00:00,10.834743022919,14,Mixed_Stim.csv,JOLVersionB.csv,"JOL Mixed B","JOL Mixed B",,,,,,0,Instruct,-,10,"For example, if you are given the pair CAT - DOG, a rating of 0 indicates that you would not remember DOG at test, while a rating of 100 indicates full certainty that you would remember the word DOG at test.",,Instruct14,,No,,,,,10773,,,-1,-1,,,,,,,,1
w10118691,hm44cctjy6,Nick_Dissertation_EX2_EP,1,4,2022-01-24T04:05:26+00:00,15.933178901672,14,Mixed_Stim.csv,JOLVersionB.csv,"JOL Mixed B","JOL Mixed B",,,,,,0,Instruct,-,15,"When making your ratings, it is criticial that you use the full range of the scale. You will be disqualified for only giving ratings of 0 or 100! Each word will be displayed on the computer screen for 4 seconds. You will then have 4 seconds to make your rating. The screen will automatically move to the next pair when time is up.",,Instruct15,,No,,,,,15861,,,-1,-1,,,,,,,,1
w10118691,hm44cctjy6,Nick_Dissertation_EX2_EP,1,5,2022-01-24T04:05:30+00:00,3.7746839523315,14,Mixed_Stim.csv,JOLVersionB.csv,"JOL Mixed B","JOL Mixed B",,,,,,0,Instruct,User,-,"You will now begin the study. Press Enter when you are ready to begin.",,Instruct16,,No,,,,,3713,,,-1,-1,,,,,,,,1
w10118691,hm44cctjy6,Nick_Dissertation_EX2_EP,1,6,2022-01-24T04:05:39+00:00,9.1188042163849,14,Mixed_Stim.csv,JOLVersionB.csv,"JOL Mixed B","JOL Mixed B",NOODLE,STRING,BUFFER3,Buffer,92,52,Study,4,4,,Study/JOL,BUFFER,52,JOL,5,5,,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",4002,,,-1,-1,,,,,5001,-1,-1,1,1
w10118691,hm44cctjy6,Nick_Dissertation_EX2_EP,1,7,2022-01-24T04:05:48+00:00,9.1270589828491,14,Mixed_Stim.csv,JOLVersionB.csv,"JOL Mixed B","JOL Mixed B",SHRIMP,FISH,BUFFER3,Buffer,93,55,Study,4,4,,Study/JOL,BUFFER,55,JOL,5,5,,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",4000,,,-1,-1,,,,60,5001,2715,3040,1,1
w10118691,hm44cctjy6,Nick_Dissertation_EX2_EP,1,8,2022-01-24T04:05:57+00:00,9.1264278888702,14,Mixed_Stim.csv,JOLVersionB.csv,"JOL Mixed B","JOL Mixed B",CARROT,POTATO,BUFFER3,Buffer,91,54,Study,4,4,,Study/JOL,BUFFER,54,JOL,5,5,,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",4001,,,-1,-1,,,,20,5001,4523,4737,1,1
w10118691,hm44cctjy6,Nick_Dissertation_EX2_EP,1,9,2022-01-24T04:06:06+00:00,9.1261880397797,14,Mixed_Stim.csv,JOLVersionB.csv,"JOL Mixed B","JOL Mixed B",CAMP,ADVENTURE,BUFFER3,Buffer,95,56,Study,4,4,,Study/JOL,BUFFER,56,JOL,5,5,,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",4001,,,-1,-1,,,,40,5001,3608,3953,1,1
w10118691,hm44cctjy6,Nick_Dissertation_EX2_EP,1,10,2022-01-24T04:06:15+00:00,9.1187410354614,14,Mixed_Stim.csv,JOLVersionB.csv,"JOL Mixed B","JOL Mixed B",ICE,FROZEN,BUFFER3,Buffer,94,53,Study,4,4,,Study/JOL,BUFFER,53,JOL,5,5,,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",4005,,,-1,-1,,,,100,5003,1309,1788,1,1
